film,41.98872985387381
stori,7.954346711006056
wai,3.917555962170916
scene,0.5597739784110232
thing,5.343357015884962
-lrb-,0.7212527389093557
noir,1.1806720754833677
time,-3.008644653417359
perform,15.721634797062627
comedi,-9.024992052737952
director,15.599071143847555
dialogu,-1.3165938164453816
peopl,-0.2863460792253004
effect,3.546610017020863
look,1.609976720577324
part,3.953431216196487
script,-2.057039816754741
role,1.1105708845978028
manner,0.792269153055607
moment,4.917208624929053
problem,1.6640950383566508
thriller,-1.4023603856714197
man,-2.3019261398708424
shot,6.708926802647468
sens,-1.376973856658104
actor,10.388827799276742
movi,-0.533285126359696
effort,7.4837661249716945
life,2.56945672668805
mood,-2.786439089535758
person,5.396743565740849
act,11.805907392130365
point,-0.44738926398247686
-rrb-,0.003941692179095891
humor,-2.329276865881447
end,1.8198958639368268
world,0.5105813925113312
drama,0.934242026733638
charact,0.09210288810947342
line,0.8660329916357907
atmospher,-2.821856586160916
idea,9.57298829722162
cast,10.038791637802053
matter,-4.458135521760131
relationship,1.2381698390890796
situat,-4.349563957532643
audienc,2.4871921474369447
interest,2.4056649304844893
noth,1.0804343898793436
gui,4.825409061914017
differ,-0.8163600525624178
beauti,0.5639071562735792
tone,-2.341975314688934
citi,1.0693401851269075
plot,0.5456060346391889
action,-0.9410483641888571
hero,0.3223532273411334
experi,0.36939784691139854
character,4.503538694665617
love,2.38820197682392
color,0.8314089434261517
bit,2.5166115173715418
american,7.906738775414479E-4
artist,-0.7266246005431887
human,0.0
camera,1.1012830656073447
actress,6.824658436620284
attitud,-1.3529082889477593
accent,-2.05975030055069
appeal,1.387929292929293
amount,-1.3484698785993228
approach,2.7123419782979092
behavior,-3.0972406547224067
affair,1.0264589151438641
career,0.458095338431608
belief,0.5618972850493654
alien,0.2109562751388676
abil,0.4853749791476
action-pack,0.2255481900789513
ag,0.14689476848623154
america,0.12389183808891839
abl,0.0
above-averag,0.0
-lsb-,0.045000000000000005
-rsb-,0.045000000000000005
